implementation_id,surface,functional_area,route_method,route_path,route_file,handler,view_path,layout,device_support,screen_kind,state,auth_required,rbac_permissions,facility_scope,department_scope,reachable,reachability_evidence,partials,client_js,implementation_substance,notes
ACV7-IMPL-0169,AUTHENTICATED_APP,STAFF,POST,/app/staff,src/activeclinic/http/activeClinicStaffRoutes.js,,views/activeclinic/app/staff-invite-result-content.ejs,layouts/app-shell.ejs,DESKTOP|MOBILE,SUCCESS_STATE,SUCCESS,true,activeclinic.staff.create,true,,CONDITIONALLY_REACHABLE,Registered /app route + permission/department gates,partials/sidebar.ejs|partials/ac-inline-state.ejs,public/activeclinic/ac-shell-nav.js,FULLY_DATA_DRIVEN,Invite result after create
ACV7-IMPL-0170,AUTHENTICATED_APP,SETTINGS,GET,/app/facilities,src/activeclinic/http/activeClinicFacilityRoutes.js,,views/activeclinic/app/facilities-list-content.ejs,layouts/app-shell.ejs,DESKTOP|MOBILE,PRIMARY_SCREEN,DEFAULT,true,activeclinic.facility.view,true,,CONDITIONALLY_REACHABLE,Registered /app route + permission/department gates,partials/sidebar.ejs|partials/ac-inline-state.ejs,public/activeclinic/ac-shell-nav.js,FULLY_DATA_DRIVEN,
ACV7-IMPL-0171,AUTHENTICATED_APP,SETTINGS,GET,/app/facilities/new,src/activeclinic/http/activeClinicFacilityRoutes.js,,views/activeclinic/app/facility-form-content.ejs,layouts/app-shell.ejs,DESKTOP|MOBILE,PRIMARY_SCREEN,DEFAULT,true,activeclinic.facility.create,true,,CONDITIONALLY_REACHABLE,Registered /app route + permission/department gates,partials/sidebar.ejs|partials/ac-inline-state.ejs,public/activeclinic/ac-shell-nav.js,FULLY_DATA_DRIVEN,
ACV7-IMPL-0172,AUTHENTICATED_APP,SETTINGS,GET,/app/facilities/:facilityKey,src/activeclinic/http/activeClinicFacilityRoutes.js,,views/activeclinic/app/facility-detail-content.ejs,layouts/app-shell.ejs,DESKTOP|MOBILE,PRIMARY_SCREEN,DEFAULT,true,activeclinic.facility.view,true,,CONDITIONALLY_REACHABLE,Registered /app route + permission/department gates,partials/sidebar.ejs|partials/ac-inline-state.ejs,public/activeclinic/ac-shell-nav.js,FULLY_DATA_DRIVEN,
ACV7-IMPL-0173,AUTHENTICATED_APP,SETTINGS,GET,/app/facilities/:facilityKey/edit,src/activeclinic/http/activeClinicFacilityRoutes.js,,views/activeclinic/app/facility-form-content.ejs,layouts/app-shell.ejs,DESKTOP|MOBILE,PRIMARY_SCREEN,DEFAULT,true,activeclinic.facility.update,true,,CONDITIONALLY_REACHABLE,Registered /app route + permission/department gates,partials/sidebar.ejs|partials/ac-inline-state.ejs,public/activeclinic/ac-shell-nav.js,FULLY_DATA_DRIVEN,
ACV7-IMPL-0174,AUTHENTICATED_APP,RBAC,GET,/app/access,src/activeclinic/http/activeClinicAccessRoutes.js,,views/activeclinic/app/access-content.ejs,layouts/app-shell.ejs,DESKTOP|MOBILE,PRIMARY_SCREEN,DEFAULT,true,activeclinic.staff.assign_access,true,,CONDITIONALLY_REACHABLE,Registered /app route + permission/department gates,partials/sidebar.ejs|partials/ac-inline-state.ejs,public/activeclinic/ac-shell-nav.js,FULLY_DATA_DRIVEN,
ACV7-IMPL-0175,AUTHENTICATED_APP,RBAC,GET,/app/access/staff/:staffId,src/activeclinic/http/activeClinicAccessRoutes.js,,views/activeclinic/app/access-staff-content.ejs,layouts/app-shell.ejs,DESKTOP|MOBILE,PRIMARY_SCREEN,DEFAULT,true,activeclinic.staff.assign_access,true,,CONDITIONALLY_REACHABLE,Registered /app route + permission/department gates,partials/sidebar.ejs|partials/ac-inline-state.ejs,public/activeclinic/ac-shell-nav.js,FULLY_DATA_DRIVEN,
ACV7-IMPL-0176,AUTHENTICATED_APP,RBAC,GET,/app/access/staff/:staffId/assign,src/activeclinic/http/activeClinicAccessRoutes.js,,views/activeclinic/app/access-role-form-content.ejs,layouts/app-shell.ejs,DESKTOP|MOBILE,PRIMARY_SCREEN,DEFAULT,true,activeclinic.staff.assign_access,true,,CONDITIONALLY_REACHABLE,Registered /app route + permission/department gates,partials/sidebar.ejs|partials/ac-inline-state.ejs,public/activeclinic/ac-shell-nav.js,FULLY_DATA_DRIVEN,
ACV7-IMPL-0177,AUTHENTICATED_APP,RBAC,GET,/app/access/staff/:staffId/roles/:assignmentId/edit,src/activeclinic/http/activeClinicAccessRoutes.js,,views/activeclinic/app/access-role-form-content.ejs,layouts/app-shell.ejs,DESKTOP|MOBILE,PRIMARY_SCREEN,DEFAULT,true,activeclinic.staff.assign_access,true,,CONDITIONALLY_REACHABLE,Registered /app route + permission/department gates,partials/sidebar.ejs|partials/ac-inline-state.ejs,public/activeclinic/ac-shell-nav.js,FULLY_DATA_DRIVEN,
ACV7-IMPL-0178,AUTHENTICATED_APP,RBAC,GET,/app/access/staff/:staffId/roles/:assignmentId/revoke,src/activeclinic/http/activeClinicAccessRoutes.js,,views/activeclinic/app/access-revoke-content.ejs,layouts/app-shell.ejs,DESKTOP|MOBILE,CONFIRMATION_STATE,DEFAULT,true,activeclinic.staff.assign_access,true,,CONDITIONALLY_REACHABLE,Registered /app route + permission/department gates,partials/sidebar.ejs|partials/ac-inline-state.ejs,public/activeclinic/ac-shell-nav.js,FULLY_DATA_DRIVEN,
ACV7-IMPL-0179,AUTHENTICATED_APP,SETTINGS,GET,/app/settings,src/activeclinic/http/activeClinicSettingsRoutes.js,,views/activeclinic/app/settings-content.ejs,layouts/app-shell.ejs,DESKTOP|MOBILE,PRIMARY_SCREEN,DEFAULT,true,activeclinic.access,true,,CONDITIONALLY_REACHABLE,Registered /app route + permission/department gates,partials/sidebar.ejs|partials/ac-inline-state.ejs,public/activeclinic/ac-shell-nav.js,FULLY_DATA_DRIVEN,
ACV7-IMPL-0180,AUTHENTICATED_APP,SETTINGS,GET,/app/settings/organization,src/activeclinic/http/activeClinicSettingsRoutes.js,,views/activeclinic/app/settings-organization-content.ejs,layouts/app-shell.ejs,DESKTOP|MOBILE,PRIMARY_SCREEN,DEFAULT,true,activeclinic.organization.view,true,,CONDITIONALLY_REACHABLE,Registered /app route + permission/department gates,partials/sidebar.ejs|partials/ac-inline-state.ejs,public/activeclinic/ac-shell-nav.js,FULLY_DATA_DRIVEN,
ACV7-IMPL-0181,AUTHENTICATED_APP,SETTINGS,GET,/app/settings/organization/edit,src/activeclinic/http/activeClinicSettingsRoutes.js,,views/activeclinic/app/settings-organization-form-content.ejs,layouts/app-shell.ejs,DESKTOP|MOBILE,PRIMARY_SCREEN,DEFAULT,true,activeclinic.organization.manage,true,,CONDITIONALLY_REACHABLE,Registered /app route + permission/department gates,partials/sidebar.ejs|partials/ac-inline-state.ejs,public/activeclinic/ac-shell-nav.js,FULLY_DATA_DRIVEN,
ACV7-IMPL-0182,AUTHENTICATED_APP,SETTINGS,GET,/app/settings/facilities,src/activeclinic/http/activeClinicSettingsRoutes.js,,views/activeclinic/app/settings-link-content.ejs,layouts/app-shell.ejs,DESKTOP|MOBILE,PRIMARY_SCREEN,DEFAULT,true,activeclinic.facility.view,true,,CONDITIONALLY_REACHABLE,Registered /app route + permission/department gates,partials/sidebar.ejs|partials/ac-inline-state.ejs,public/activeclinic/ac-shell-nav.js,FULLY_DATA_DRIVEN,Link card to /app/facilities
ACV7-IMPL-0183,AUTHENTICATED_APP,SETTINGS,GET,/app/settings/account,src/activeclinic/http/activeClinicSettingsRoutes.js,,views/activeclinic/app/settings-account-content.ejs,layouts/app-shell.ejs,DESKTOP|MOBILE,PRIMARY_SCREEN,DEFAULT,true,,true,,CONDITIONALLY_REACHABLE,Registered /app route + permission/department gates,partials/sidebar.ejs|partials/ac-inline-state.ejs,public/activeclinic/ac-shell-nav.js,FULLY_DATA_DRIVEN,Account self-service
ACV7-IMPL-0184,AUTHENTICATED_APP,SETTINGS,GET,/app/settings/clinic-setup/regional,src/activeclinic/http/activeClinicSettingsRoutes.js,,views/activeclinic/app/settings-regional-content.ejs,layouts/app-shell.ejs,DESKTOP|MOBILE,PRIMARY_SCREEN,DEFAULT,true,activeclinic.organization.manage,true,,CONDITIONALLY_REACHABLE,Registered /app route + permission/department gates,partials/sidebar.ejs|partials/ac-inline-state.ejs,public/activeclinic/ac-shell-nav.js,FULLY_DATA_DRIVEN,
ACV7-IMPL-0185,AUTHENTICATED_APP,SETTINGS,GET,/app/settings/clinic-setup/departments,src/activeclinic/http/activeClinicSettingsRoutes.js,,views/activeclinic/app/settings-departments-content.ejs,layouts/app-shell.ejs,DESKTOP|MOBILE,PRIMARY_SCREEN,DEFAULT,true,activeclinic.departments.manage,true,,CONDITIONALLY_REACHABLE,Registered /app route + permission/department gates,partials/sidebar.ejs|partials/ac-inline-state.ejs,public/activeclinic/ac-shell-nav.js,FULLY_DATA_DRIVEN,
ACV7-IMPL-0186,AUTHENTICATED_APP,APP_SHELL,GET,/app/*,src/activeclinic/http/renderActiveClinicShell.js,,views/activeclinic/layouts/app-shell.ejs,layouts/app-shell.ejs,MOBILE,DRAWER,DEFAULT,true,activeclinic.access,false,,CONDITIONALLY_REACHABLE,Mobile nav drawer via ac-shell-nav.js in app-shell,partials/sidebar.ejs,public/activeclinic/ac-shell-nav.js,FUNCTIONAL,Materially distinct mobile drawer chrome for authenticated app
ACV7-IMPL-0187,PUBLIC,PUBLIC_PLATFORM,GET,/*,src/activeclinic/http/renderActiveClinicPublic.js,,views/activeclinic/layouts/public-shell.ejs,layouts/public-shell.ejs,MOBILE,DRAWER,DEFAULT,false,,false,,REACHABLE,Public mobile drawer data-ac-nav-drawer + bottom nav,partials/ac-mobile-bottom-nav-platform.ejs|partials/ac-mobile-bottom-nav.ejs,public/activeclinic/ac-public.js,FUNCTIONAL,Public/tenant mobile drawer + bottom nav chrome
ACV7-IMPL-0188,INTERNAL,PATIENTS,GET,/app/patients/:patientNumber/print-card,src/activeclinic/http/activeClinicPatientRoutes.js,loadActiveClinicPatientPrintCardScreen,views/activeclinic/app/patient-print-card-content.ejs,layouts/app-shell.ejs,DESKTOP|MOBILE,PRIMARY_SCREEN,DEFAULT,true,activeclinic.patient.view,false,,REACHABLE,GET print-card; profile Print card action; tests/activeclinic-phase4-patient-print-card.test.js,,public/activeclinic/ac-shell-nav.js,FUNCTIONAL,Stitch 3c113fe684604dfcaeb8f6b2c071a6ca printable identity card
ACV7-IMPL-0189,INTERNAL,PHARMACY,GET,/app/pharmacy/prescriptions/:id/substitute,src/activeclinic/http/activeClinicPharmacyRoutes.js,substitutePrescriptionItem,views/activeclinic/app/pharmacy-substitution-content.ejs,layouts/app-shell.ejs,DESKTOP|MOBILE,PRIMARY_SCREEN,DEFAULT,true,activeclinic.pharmacy.review|activeclinic.pharmacy.dispense,true,pharmacy,REACHABLE,GET/POST substitute; pharmacy ops service; phase4 pharmacy tests,,public/activeclinic/ac-shell-nav.js,FUNCTIONAL,Stitch e237cd030fb241deb15ed8eb0f4f895e
ACV7-IMPL-0190,INTERNAL,PHARMACY,GET,/app/pharmacy/prescriptions/:id/instructions,src/activeclinic/http/activeClinicPharmacyRoutes.js,getPatientMedicineInstructions,views/activeclinic/app/pharmacy-medicine-instructions-content.ejs,layouts/app-shell.ejs,MOBILE|DESKTOP,PRIMARY_SCREEN,DEFAULT,true,activeclinic.pharmacy.dispense|activeclinic.pharmacy.view,true,pharmacy,REACHABLE,GET instructions; real Rx dosage data only,,public/activeclinic/ac-shell-nav.js,FUNCTIONAL,Stitch 7cffba8bdac84abda7a8d31951d1948f mobile instructions
ACV7-IMPL-0191,INTERNAL,PHARMACY,GET,/app/pharmacy/purchase-orders,src/activeclinic/http/activeClinicPharmacyRoutes.js,listPurchaseOrders,views/activeclinic/app/pharmacy-purchase-orders-content.ejs,layouts/app-shell.ejs,DESKTOP|MOBILE,PRIMARY_SCREEN,DEFAULT,true,activeclinic.pharmacy.inventory.view,true,pharmacy,REACHABLE,GET PO list + new/detail/submit; migration 025,,public/activeclinic/ac-shell-nav.js,FUNCTIONAL,Stitch 0f1976955fc14d8c97f1f8c728b4e1da
ACV7-IMPL-0192,INTERNAL,PHARMACY,GET,/app/pharmacy/purchase-orders/new,src/activeclinic/http/activeClinicPharmacyRoutes.js,createPurchaseOrder,views/activeclinic/app/pharmacy-purchase-order-form-content.ejs,layouts/app-shell.ejs,DESKTOP|MOBILE,PRIMARY_SCREEN,DEFAULT,true,activeclinic.pharmacy.inventory.manage,true,pharmacy,REACHABLE,GET/POST new PO,,public/activeclinic/ac-shell-nav.js,FUNCTIONAL,PO create form
ACV7-IMPL-0193,INTERNAL,PHARMACY,GET,/app/pharmacy/purchase-orders/:id,src/activeclinic/http/activeClinicPharmacyRoutes.js,getPurchaseOrder,views/activeclinic/app/pharmacy-purchase-order-detail-content.ejs,layouts/app-shell.ejs,DESKTOP|MOBILE,PRIMARY_SCREEN,DEFAULT,true,activeclinic.pharmacy.inventory.view,true,pharmacy,REACHABLE,GET PO detail + submit,,public/activeclinic/ac-shell-nav.js,FUNCTIONAL,PO detail
ACV7-IMPL-0194,INTERNAL,PHARMACY,GET,/app/pharmacy/inventory/adjust,src/activeclinic/http/activeClinicPharmacyRoutes.js,adjustStock,views/activeclinic/app/pharmacy-stock-adjust-content.ejs,layouts/app-shell.ejs,DESKTOP|MOBILE,PRIMARY_SCREEN,DEFAULT,true,activeclinic.pharmacy.inventory.manage,true,pharmacy,REACHABLE,GET/POST adjust with ledger/audit,,public/activeclinic/ac-shell-nav.js,FUNCTIONAL,Stitch 2147643a82af4fb28a8368dcff867a75
ACV7-IMPL-0195,INTERNAL,PHARMACY,GET,/app/pharmacy/inventory/transfer,src/activeclinic/http/activeClinicPharmacyRoutes.js,transferStock,views/activeclinic/app/pharmacy-stock-transfer-content.ejs,layouts/app-shell.ejs,DESKTOP|MOBILE,PRIMARY_SCREEN,DEFAULT,true,activeclinic.pharmacy.inventory.manage,true,pharmacy,REACHABLE,GET/POST transfer with facility isolation,,public/activeclinic/ac-shell-nav.js,FUNCTIONAL,Stitch ce22d1c5de5f43ad8a458f57aa217fd3
ACV7-IMPL-0196,INTERNAL,PHARMACY,GET,/app/pharmacy/prescriptions/:id/labels,src/activeclinic/http/activeClinicPharmacyRoutes.js,getMedicineLabel,views/activeclinic/app/pharmacy-medicine-labels-content.ejs,layouts/app-shell.ejs,DESKTOP|MOBILE,PRIMARY_SCREEN,DEFAULT,true,activeclinic.pharmacy.view|activeclinic.pharmacy.dispense,true,pharmacy,REACHABLE,GET print labels from prescription data,,public/activeclinic/ac-shell-nav.js,FUNCTIONAL,Stitch b62126b07af7488094221932b9046193
ACV7-IMPL-0197,INTERNAL,BILLING,GET,/app/billing/ar,src/activeclinic/http/activeClinicBillingRoutes.js,listAccountsReceivable,views/activeclinic/app/billing-ar-content.ejs,layouts/app-shell.ejs,DESKTOP|MOBILE,PRIMARY_SCREEN,DEFAULT,true,activeclinic.billing.view,true,billing,REACHABLE,GET AR balances; phase4 billing tests,,public/activeclinic/ac-shell-nav.js,FUNCTIONAL,Stitch 1829edeb5d1741be9b6ae68a219ef7cc
ACV7-IMPL-0198,INTERNAL,BILLING,GET,/app/billing/charges/review,src/activeclinic/http/activeClinicBillingRoutes.js,listAutomaticChargesForReview,views/activeclinic/app/billing-charge-review-content.ejs,layouts/app-shell.ejs,DESKTOP|MOBILE,PRIMARY_SCREEN,DEFAULT,true,activeclinic.billing.charge.review,true,billing,REACHABLE,GET charge review queue + POST review,,public/activeclinic/ac-shell-nav.js,FUNCTIONAL,Stitch 954a9269255245dd9c6e375f8cbdd93b
ACV7-IMPL-0199,INTERNAL,BILLING,GET,/app/billing/collections,src/activeclinic/http/activeClinicBillingRoutes.js,listCollectionsWorkQueue,views/activeclinic/app/billing-collections-content.ejs,layouts/app-shell.ejs,DESKTOP|MOBILE,PRIMARY_SCREEN,DEFAULT,true,activeclinic.billing.view,true,billing,REACHABLE,GET collections work queue,,public/activeclinic/ac-shell-nav.js,FUNCTIONAL,Stitch 16318693e2874e79a8463d91c6ba63ad
ACV7-IMPL-0200,INTERNAL,BILLING,GET,/app/billing/collections/contact,src/activeclinic/http/activeClinicBillingRoutes.js,logCollectionsContact,views/activeclinic/app/billing-collections-contact-content.ejs,layouts/app-shell.ejs,DESKTOP|MOBILE,PRIMARY_SCREEN,DEFAULT,true,activeclinic.billing.view,true,billing,REACHABLE,GET/POST contact patient for payment,,public/activeclinic/ac-shell-nav.js,FUNCTIONAL,Stitch 513301ae28e1423ab7431e299cf45eee
ACV7-IMPL-0201,INTERNAL,BILLING,GET,/app/billing/credit-notes,src/activeclinic/http/activeClinicBillingRoutes.js,listCreditNotes,views/activeclinic/app/billing-credit-notes-content.ejs,layouts/app-shell.ejs,DESKTOP|MOBILE,PRIMARY_SCREEN,DEFAULT,true,activeclinic.billing.view,true,billing,REACHABLE,GET list + new/detail create credit notes,,public/activeclinic/ac-shell-nav.js,FUNCTIONAL,Stitch 92b97e715c6f4c308e61d3b39d66a1e9
ACV7-IMPL-0202,INTERNAL,BILLING,GET,/app/billing/credit-notes/new,src/activeclinic/http/activeClinicBillingRoutes.js,createCreditNote,views/activeclinic/app/billing-credit-note-form-content.ejs,layouts/app-shell.ejs,DESKTOP|MOBILE,PRIMARY_SCREEN,DEFAULT,true,activeclinic.billing.invoice.amend,true,billing,REACHABLE,GET/POST credit note form,,public/activeclinic/ac-shell-nav.js,FUNCTIONAL,Credit note create
ACV7-IMPL-0203,INTERNAL,BILLING,GET,/app/billing/credit-notes/:id,src/activeclinic/http/activeClinicBillingRoutes.js,getCreditNote,views/activeclinic/app/billing-credit-note-detail-content.ejs,layouts/app-shell.ejs,DESKTOP|MOBILE,PRIMARY_SCREEN,DEFAULT,true,activeclinic.billing.view,true,billing,REACHABLE,GET credit note detail,,public/activeclinic/ac-shell-nav.js,FUNCTIONAL,Credit note detail
ACV7-IMPL-0204,INTERNAL,BILLING,GET,/app/billing/corrections,src/activeclinic/http/activeClinicBillingRoutes.js,listFinancialCorrections,views/activeclinic/app/billing-corrections-content.ejs,layouts/app-shell.ejs,DESKTOP|MOBILE,PRIMARY_SCREEN,DEFAULT,true,activeclinic.billing.view,true,billing,REACHABLE,GET correction history desktop+mobile responsive,,public/activeclinic/ac-shell-nav.js,FUNCTIONAL,Stitch 54163d0beee74c29990bd83b77480af5 + a21d364d62f04c78ac8477971377eca9
ACV7-IMPL-0205,INTERNAL,BILLING,GET,/app/billing/arrangements,src/activeclinic/http/activeClinicBillingRoutes.js,listPaymentArrangements,views/activeclinic/app/billing-arrangements-content.ejs,layouts/app-shell.ejs,DESKTOP|MOBILE,PRIMARY_SCREEN,DEFAULT,true,activeclinic.billing.view,true,billing,REACHABLE,GET arrangements list,,public/activeclinic/ac-shell-nav.js,FUNCTIONAL,Stitch 02e1c1976d844c2cac63682e1853fa46
ACV7-IMPL-0206,INTERNAL,BILLING,GET,/app/billing/arrangements/new,src/activeclinic/http/activeClinicBillingRoutes.js,createPaymentArrangement,views/activeclinic/app/billing-arrangement-form-content.ejs,layouts/app-shell.ejs,DESKTOP|MOBILE,PRIMARY_SCREEN,DEFAULT,true,activeclinic.billing.view,true,billing,REACHABLE,GET/POST new arrangement,,public/activeclinic/ac-shell-nav.js,FUNCTIONAL,Arrangement create form
ACV7-IMPL-0207,INTERNAL,BILLING,GET,/app/billing/arrangements/:id,src/activeclinic/http/activeClinicBillingRoutes.js,getPaymentArrangement,views/activeclinic/app/billing-arrangement-review-content.ejs,layouts/app-shell.ejs,DESKTOP|MOBILE,PRIMARY_SCREEN,DEFAULT,true,activeclinic.billing.view,true,billing,REACHABLE,GET review + POST review action,,public/activeclinic/ac-shell-nav.js,FUNCTIONAL,Stitch 2a0ae995f3e140da863e5aede4b2e71f
ACV7-IMPL-0208,INTERNAL,BILLING,GET,/app/billing/price-overrides,src/activeclinic/http/activeClinicBillingRoutes.js,listPriceOverrideRequests,views/activeclinic/app/billing-price-overrides-content.ejs,layouts/app-shell.ejs,DESKTOP|MOBILE,PRIMARY_SCREEN,DEFAULT,true,activeclinic.billing.view|activeclinic.billing.price.override,true,billing,REACHABLE,GET list + approve/reject; create form,,public/activeclinic/ac-shell-nav.js,FUNCTIONAL,Stitch a953a043598945fdab38285c7dab7206
ACV7-IMPL-0209,INTERNAL,BILLING,GET,/app/billing/price-overrides/new,src/activeclinic/http/activeClinicBillingRoutes.js,createPriceOverrideRequest,views/activeclinic/app/billing-price-override-form-content.ejs,layouts/app-shell.ejs,DESKTOP|MOBILE,PRIMARY_SCREEN,DEFAULT,true,activeclinic.billing.charge,true,billing,REACHABLE,GET/POST request override,,public/activeclinic/ac-shell-nav.js,FUNCTIONAL,Price override request form
ACV7-IMPL-0210,INTERNAL,BILLING,GET,/app/billing/patients/:patientNumber/statement,src/activeclinic/http/activeClinicBillingRoutes.js,getPatientAccountStatement,views/activeclinic/app/billing-statement-content.ejs,layouts/app-shell.ejs,DESKTOP|MOBILE,PRIMARY_SCREEN,DEFAULT,true,activeclinic.billing.view,true,billing,REACHABLE,GET printable patient statement,,public/activeclinic/ac-shell-nav.js,FUNCTIONAL,Stitch 666806c4ea194d478e3baf2b7876950c
ACV7-IMPL-0211,INTERNAL,CASHIER,GET,/app/cashier/refunds/:refundId/receipt,src/activeclinic/http/activeClinicCashierRoutes.js,getRefundReceipt,views/activeclinic/app/cashier-refund-receipt-content.ejs,layouts/app-shell.ejs,DESKTOP|MOBILE,PRIMARY_SCREEN,DEFAULT,true,activeclinic.cashier.view|activeclinic.billing.view,true,cashier,REACHABLE,GET refund receipt from real refund record,,public/activeclinic/ac-shell-nav.js,FUNCTIONAL,Stitch 244dc0c45a23434bb2747468a699167b
ACV7-IMPL-0212,INTERNAL,BILLING,GET,/app/billing/reports/revenue,src/activeclinic/http/activeClinicBillingRoutes.js,getRevenueReport,views/activeclinic/app/billing-revenue-report-content.ejs,layouts/app-shell.ejs,DESKTOP|MOBILE,PRIMARY_SCREEN,DEFAULT,true,activeclinic.billing.view,true,billing,REACHABLE,GET revenue summary report,,public/activeclinic/ac-shell-nav.js,FUNCTIONAL,Stitch 08921cb100ab462d8ec08c007f1bd895
ACV7-IMPL-0213,INTERNAL,BILLING,GET,/app/billing/reports/revenue/detailed,src/activeclinic/http/activeClinicBillingRoutes.js,getRevenueReportDetailed,views/activeclinic/app/billing-revenue-report-detailed-content.ejs,layouts/app-shell.ejs,DESKTOP|MOBILE,PRIMARY_SCREEN,DEFAULT,true,activeclinic.billing.view,true,billing,REACHABLE,GET detailed revenue report,,public/activeclinic/ac-shell-nav.js,FUNCTIONAL,Stitch 550a52476c254e258d58737fc1184bb6
